2.4947467524035458 0.56590775115428382
0.0040264999009720359 0.98067397013132174
2.4249468885173107 0.50586240094948765
3.69591777250232 -0.86878366166746845
-0.58351864478004312 -1.225269229663005
-0.6128778240644045 -0.048208625571572572
-1.2023962243012007 2.0391398104583525
1.3960695580256637 3.1437598600203267
1.7869184566947958 2.5197959509113161
3.393355901058325 1.7096925776873808
0.39222929296732523 5.0939610351955213
0.79572712071324569 5.6712199330937452
2.6068492717085832 7.0616022731235697
1.2269529701502488 7.6366954408609047
1.9740429559315804 7.9372397616861825
4.0423460913837879 4.0252124914721295
4.7907683632793114 6.4962380549616237
4.9974225527966292 5.9614210748361618
7.9062756617111649 7.9236956998850268
3.8487576300163369 5.7472394101606206
4.5756757537290351 9.9687703995415937
7.3501278448479201 8.008224540278075
4.9358071567837429 6.9008293523743127
7.3702107976648614 5.9223483357372935
6.8564457056944423 6.8440663333745722
6.8278980377999741 8.4614667205224077
8.1958731644088019 8.9611943878147269
8.2379294998799519 9.9322015266192949
6.5569839653084419 9.7774659701808773
8.4542779381272855 10.564383618048863
8.8185279133052781 9.69817281222765
9.0797292334838762 8.4661628274278371
9.7258503465544415 8.8596279325822245
8.5476868380227327 11.354973251871595
14.598077713140606 11.907675267536451
12.23367190334821 13.062742084871422
13.935550203856421 13.7210885939751
13.680203974724831 12.960421000142411
15.078407992345525 11.736443828221461
13.148427658824192 11.602665612174269
14.342325714166867 11.73025428947259
14.993403312476064 14.453972110105738
14.148795722859182 13.993717631627339
16.662441233454583 13.191517456424243
19.881739445876551 12.840971612642408
19.617767573004055 14.045332842488008
18.941367601022449 12.664751076524585
20.931784041362803 12.254803074129912
20.790631850334368 12.345051033307964
20.962172027534347 12.609960279183666
21.353375483235482 13.521883348243552
22.688294588691676 14.157812555182831
24.236425746078773 15.696905731590993
24.302000980820228 15.820869931225822
26.500899948376482 16.267556004287684
25.511061812487313 14.420331781213628
25.773195233520131 16.083885956175319
27.038925906466332 13.30269187727705
27.824909802563653 19.999724712207648
28.992142991277841 15.752293085103862
31.330932754714102 18.375846353298066
31.045364838980152 17.391844917378894
31.06066546280335 16.508763351134764
32.394630574981171 16.565962236644179
31.907968210120977 14.751944264482084
34.395188026941611 16.38871098632427
32.288898061406869 19.041954481963447
36.211977462142514 17.69826695509251
36.992029225887137 17.46032097758923
39.83485119630577 17.837563880654187
42.324346476338697 18.276932543086314
40.482201691664045 19.205296499024278
40.332672066830582 16.994468109660794
41.702087808348928 18.022417840873981
43.201522100236687 17.26294070893665
42.357361792681722 19.490177936536771
45.76284368387315 18.463804374434506
46.978562603087049 19.562157291794911
47.205461859732459 17.453896715450213
49.481258882020327 18.752398118989802
49.792180539514447 21.294074564398663
50.180541935618464 21.635203357325814
52.05685792144422 17.651506680571742
52.652198465911091 18.669697496040442
51.680360311438392 18.365129203083566
54.753630326362149 21.310168860527057
56.709416307675347 23.146882364251667
57.452329335172983 18.712214537586423
59.46808778673384 22.90332027028877
59.357245402267772 19.525316481569341
61.01288200149704 19.258337086829595
63.939294652139154 20.850510178978038
64.829628519595545 18.23936871860144
64.203133571830222 20.874001462396166
67.185843849823073 22.514762984540909
67.191761124189398 20.515739537556691
71.735717025900854 19.857122610193741
70.339146104813764 19.726926249925992
72.410436141203348 20.397939411316312
71.792883438289167 22.052113393423586
